cluster,bio3,bio15,bio1,bio2,bio7,bio12,gsl,bio4,bio8,bio5,bio10,bio11,bio19,bio9,bio13,bio16,bio18,bio14,bio17,bio6,lat,lon,td_mean,td_std,agbd,mean_abd,std_abd,score,bw,fold_1000km
76,0.22400000000000003,14.9,2.4500000000000455,7.5,33.300000000000004,1362.3000000000002,133.0,878.9000000000001,-8.849999999999966,19.250000000000057,13.450000000000045,-8.849999999999966,406.3,0.05000000000001137,146.70000000000002,406.3,340.20000000000005,84.7,276.7,-14.049999999999955,51.00999999714671,-56.06999999999999,43337.56320757289,7.275957614183426e-12,22.280304392019143,2230743.385688477,7586.47330120542,-3.6144070815370726,0.4761910033964751,67
77,0.42,61.20000000000001,21.650000000000034,4.1000000000000005,9.700000000000001,3836.6000000000004,365.0,188.70000000000002,22.750000000000057,26.35000000000002,23.650000000000034,18.950000000000045,670.9000000000001,22.350000000000023,695.5,1772.6000000000001,866.3000000000001,69.0,267.6,16.650000000000034,18.56999998596892,-95.12999999999998,35097.82522182923,7.275957614183426e-12,97.65532870492235,9791841.18012213,245705.9028216195,-307.62272205085094,0.3033910096455892,22
78,0.4690000000000001,92.9,25.350000000000026,5.5,11.7,1197.3,332.0,227.2,27.450000000000045,30.750000000000053,27.650000000000034,22.05000000000001,56.6,22.55000000000001,257.0,691.6,515.8000000000001,15.3,56.3,19.05000000000001,19.579999985848293,-96.4,14510.613217172968,0.0,65.21116006983804,6498665.553307694,113468.44236320133,-169.23897117720918,0.40196404043196765,22
79,0.655,110.4,25.350000000000023,8.4,12.8,870.5,258.0,177.40000000000003,27.350000000000023,30.950000000000045,27.450000000000045,23.05000000000001,46.60000000000001,24.350000000000023,234.8,599.3000000000001,450.80000000000007,1.6,8.200000000000001,18.150000000000034,19.709999985838085,-105.146,4359.796273491572,9.094947017729282e-13,2.602852219708008,259467.09335973515,3575.844255031885,-9.5913556714865,0.5694968958997189,17
80,0.5700000000000001,23.3,23.950000000000045,4.3,7.5,2870.4,365.0,121.4,24.650000000000034,27.55000000000001,25.350000000000023,22.350000000000023,464.6,22.350000000000023,294.90000000000003,865.8000000000001,836.8000000000001,133.5,464.6,20.05000000000001,18.319999986010124,-65.82,58867.674292164076,1.4551915228366852e-11,114.59979396933602,11482986.721220527,80973.4524521152,-5.536769331087287,0.7539650115009455,55
81,0.43600000000000005,37.300000000000004,22.350000000000023,5.0,11.5,2355.1,365.0,232.0,25.350000000000023,27.850000000000023,25.350000000000023,19.55000000000001,318.90000000000003,19.55000000000001,333.1,887.9,887.9,86.5,318.90000000000003,16.350000000000023,-23.989999986128524,-46.39,38366.83469662067,0.0,99.80873855641107,9988050.32572228,99517.75965571075,-13.442953168346346,0.5779928344749792,84
83,0.6920000000000001,24.5,13.850000000000023,7.800000000000001,11.3,3156.3,365.0,130.1,12.950000000000045,19.850000000000023,15.450000000000045,12.250000000000057,880.2,14.750000000000057,369.9,966.9000000000001,673.2,137.0,573.1,8.550000000000011,19.553999985850503,-155.32199999999995,37866.45240231283,0.0,43.64141185637886,4355255.434943874,33459.76271364045,-9.259009387636448,0.5114231332995964,63
85,0.54,127.60000000000001,27.950000000000045,12.5,23.1,831.3000000000001,179.0,289.3,29.850000000000023,39.05000000000007,31.150000000000034,23.650000000000034,10.5,25.250000000000057,241.30000000000004,610.9,170.9,0.2,3.1,15.950000000000045,-17.40999998619907,124.96,8058.8745832324075,1.8189894035458565e-12,1.550878604160112,156048.83251353775,3678.592377919353,-7.0035671831589426,0.5095701862125022,7
86,0.879,37.2,13.050000000000011,8.1,9.200000000000001,3640.2000000000007,365.0,32.300000000000004,13.250000000000057,17.450000000000045,13.250000000000057,12.550000000000011,474.5,12.550000000000011,489.80000000000007,1352.1000000000001,1080.8,140.3,474.5,8.250000000000057,-5.999999993557197,145.18,60038.260673264704,7.275957614183426e-12,862.0036248490874,85967396.75803171,714740.0858715324,-7.701175582546227,0.654066494236879,91
88,0.643,65.0,26.750000000000057,7.800000000000002,12.100000000000003,1379.8000000000002,329.0,126.7,25.55000000000001,32.950000000000045,28.05000000000001,24.950000000000045,553.1,27.55000000000001,268.8,681.1,340.20000000000005,36.4,124.1,20.850000000000023,8.161999991532651,80.46899999999998,30375.709090770626,3.637978807091713e-12,37.373686879938184,3734881.408380618,47441.436466298874,-27.08240922333772,0.24811682992892653,26
89,0.523,148.20000000000002,29.750000000000057,14.0,26.8,251.5,36.0,402.90000000000003,31.350000000000023,41.25000000000006,34.35000000000002,23.750000000000057,0.4,23.750000000000057,93.80000000000003,209.60000000000005,34.9,0.1,0.4,14.450000000000045,15.969999986623916,-1.2799999999999998,958.3663400996403,1.1368683772161603e-13,0.5535775944718593,55014.4463791915,3321.273165070872,-9.345021556891634,0.719631464367176,28
93,0.6970000000000001,58.1,25.350000000000023,6.1000000000000005,8.700000000000001,1938.7,365.0,93.0,25.750000000000057,30.350000000000023,26.650000000000034,24.150000000000034,399.8,25.850000000000023,382.90000000000003,848.0,391.70000000000005,37.800000000000004,186.0,21.650000000000034,5.27099999428746,-2.693,57047.321915785134,0.0,1636.9971043972828,163622842.0919413,516160.58765301754,-5.230643871270902,0.46480871145157127,65
94,0.6970000000000001,58.1,25.350000000000023,6.1000000000000005,8.700000000000001,1938.7,365.0,93.0,25.750000000000057,30.350000000000023,26.650000000000034,24.150000000000034,399.8,25.850000000000023,382.90000000000003,848.0,391.70000000000005,37.800000000000004,186.0,21.650000000000034,5.266999994291491,-2.694,57538.32559195784,1.4551915228366852e-11,1501.3695025894579,150136411.951445,670261.1268387595,-11.528996050402396,0.6486445710268511,65
95,0.774,45.900000000000006,24.950000000000045,7.9,10.200000000000001,1988.1000000000001,365.0,64.4,24.450000000000045,31.250000000000057,25.850000000000023,24.150000000000034,605.5,25.250000000000057,273.90000000000003,688.5,396.40000000000003,35.5,176.0,21.05000000000001,5.409999994146567,-7.629999999999999,49082.14142043329,0.0,840.6781382502222,83865193.1595393,1917174.383494491,-45.099268818429586,0.2583673128542253,65
96,0.8400000000000001,25.0,24.850000000000023,7.9,9.4,1864.9,365.0,47.2,24.250000000000057,30.650000000000034,25.450000000000045,24.250000000000057,575.4,24.850000000000023,205.10000000000002,606.6,481.90000000000003,82.5,311.1,21.250000000000057,-1.6999999981053442,20.54,47712.678463338976,7.275957614183426e-12,1174.3986490516052,117372847.6560947,850099.9469210793,-42.953213752543256,0.42434138519901754,68
97,0.8410000000000001,24.900000000000002,24.750000000000057,7.8999999999999995,9.4,1855.6000000000001,365.0,43.900000000000006,24.250000000000057,30.55000000000001,25.350000000000023,24.250000000000057,572.7,24.750000000000057,204.10000000000002,603.7,479.3,82.2,309.90000000000003,21.150000000000034,-1.6999999981053442,20.55,49704.75052095401,7.275957614183426e-12,1478.369853584559,147857757.90716463,1026142.5714832584,-23.291234188174865,0.47855195895485214,68
98,0.8420000000000001,25.0,24.850000000000023,7.900000000000001,9.4,1873.5,365.0,45.7,24.350000000000023,30.650000000000034,25.450000000000045,24.250000000000057,578.1,24.850000000000023,206.39999999999998,610.0,484.29999999999995,82.60000000000001,311.90000000000003,21.250000000000057,-1.7099999980942864,20.55,47806.71862007043,1.4551915228366852e-11,1285.3147745795732,128346626.3309274,842547.4511106855,-15.379012920018841,0.49328323519446954,68
99,0.8500000000000001,25.0,24.650000000000034,7.9,9.3,1879.9,365.0,46.5,24.150000000000034,30.45000000000005,25.250000000000057,24.150000000000034,580.0,24.650000000000034,207.0,612.0,486.1,82.80000000000001,312.70000000000005,21.150000000000034,-1.7099999980942864,20.54,49595.06086306062,2.9103830456733704e-11,1182.0854764342982,118135156.53270857,818718.876244955,-19.852934969544417,0.46819109266040504,68
100,0.668,101.20000000000002,23.850000000000023,10.200000000000001,15.200000000000003,923.1000000000001,244.0,121.30000000000001,24.650000000000038,31.450000000000045,25.350000000000023,22.150000000000034,8.1,22.55000000000001,205.40000000000003,572.4,361.40000000000003,1.7000000000000002,7.700000000000001,16.250000000000057,-9.779999990181238,37.92,19160.41834474681,0.0,413.4108067980955,41424732.60070371,816784.774351312,-8.455205913304566,0.9900335271512548,13
101,0.605,91.9,24.25000000000006,10.4,17.2,1029.8,275.0,234.60000000000002,26.75000000000006,32.25000000000006,26.75000000000006,20.950000000000045,41.2,20.950000000000045,218.4,606.8000000000001,606.8000000000001,12.200000000000001,41.2,15.050000000000011,-19.951999985822184,34.184,11211.525733041271,3.637978807091713e-12,59.94869856929273,6031288.950372475,112584.73412781807,-18.427797156141036,0.26154513059463547,89
102,0.561,81.4,19.750000000000057,12.3,21.900000000000002,432.40000000000003,79.0,356.5,23.150000000000034,28.950000000000045,23.55000000000001,14.550000000000011,11.600000000000001,14.550000000000011,80.60000000000001,226.4,211.4,2.1,11.600000000000001,7.050000000000011,-23.400999986020903,29.418,199.39953610371612,0.0,1.0597522449986314,122193.55932525883,36853.947482181116,-52.435952270845476,0.7266002118425487,89
103,0.20299999999999999,13.504081632653062,2.0071428571428855,6.302040816326531,31.15714285714286,1572.9510204081635,123.16326530612245,859.6632653061224,-9.045918367346893,17.40918367346942,12.758163265306152,-9.045918367346893,449.37959183673473,2.1602040816326755,161.87755102040816,449.37959183673473,405.15510204081636,100.71632653061225,326.9877551020408,-13.74795918367344,51.06498690577268,-56.68999999999999,57231.436790722386,12275.466818680312,51.25258992431397,5126345.049762056,26838.309582675465,-8.3625426338991,0.5744606016213214,67
104,0.205,14.600000000000001,2.0500000000000114,6.4,31.4,1431.0,126.0,849.5,-8.949999999999989,17.450000000000045,12.650000000000034,-8.949999999999989,419.70000000000005,4.650000000000034,149.4,419.70000000000005,362.0,89.7,292.0,-13.949999999999989,51.27999999720881,-56.52,26257.57448945499,0.0,24.379542386525074,2439827.7684932663,15798.579442509901,-3.244560719158141,0.4416699142339864,67
105,0.6070000000000001,55.90000000000001,25.650000000000038,8.0,13.100000000000003,1273.2,354.0,177.60000000000002,26.650000000000038,32.450000000000045,27.450000000000045,23.150000000000034,143.20000000000002,23.750000000000057,220.10000000000005,543.2,413.5,40.400000000000006,127.6,19.350000000000023,19.99999998581954,-88.0,40671.63587549294,1.4551915228366852e-11,109.40655336461072,10921701.131064305,87178.78118216548,-24.08774638375498,0.21155730874912432,22
106,0.5700000000000001,97.30000000000003,26.05000000000001,8.4,14.8,1214.4,290.0,170.4,27.05000000000001,33.85000000000002,27.950000000000042,23.55000000000001,47.5,25.850000000000023,262.0,708.2,297.8,10.3,36.300000000000004,19.05000000000001,16.645999986405126,-95.024,45805.381752919675,7.275957614183426e-12,21.775425038062135,2175563.078508619,16589.598482498997,-16.627609977863493,0.5119502120382038,22
107,0.649,111.0,24.850000000000023,7.9,12.100000000000003,931.5,274.0,157.10000000000005,26.55000000000001,30.05000000000001,26.650000000000034,22.750000000000057,43.6,24.05000000000001,252.4,635.4000000000002,494.1,0.8,9.700000000000001,17.950000000000042,19.37899998586649,-104.797,56381.67941838528,2.9103830456733704e-11,43.88586631924611,4390315.138605616,27025.478491393424,-20.352599291984525,0.578256356847794,17
108,0.65,111.10000000000001,25.05000000000001,8.5,13.0,926.7,266.0,158.20000000000002,26.750000000000057,30.650000000000034,26.850000000000026,22.950000000000045,43.0,24.250000000000057,249.70000000000002,632.8000000000001,494.5,0.9,9.8,17.650000000000034,19.39999998586444,-104.799,39940.058100995986,7.275957614183426e-12,12.936433139676174,1293851.1223032163,5813.759904620907,-8.944486963127892,0.43611563394034747,17
109,0.5910000000000001,110.30000000000001,25.35000000000002,6.5,11.0,834.7,279.0,175.0,27.35000000000002,30.150000000000034,27.35000000000002,23.150000000000034,46.5,23.950000000000045,231.60000000000002,571.2,571.2,1.2000000000000002,7.2,19.150000000000034,19.6469999858429,-105.176,27586.991148454435,3.637978807091713e-12,9.560174422602513,955238.4849196959,2454.1040277062584,-16.026278058292633,0.44939460750293214,17
110,0.5910000000000001,110.30000000000001,25.350000000000023,6.5,11.0,834.6999999999999,279.0,175.0,27.350000000000023,30.150000000000038,27.350000000000023,23.150000000000038,46.5,23.95000000000005,231.60000000000002,571.2,571.2,1.2000000000000002,7.2,19.150000000000034,19.644999985843064,-105.177,27586.99114845444,0.0,13.911402489140078,1389464.6334722922,18912.11933078261,-16.733947052946107,0.5893425491106432,17
111,0.8,30.7,25.450000000000045,5.9,7.4,3404.5,365.0,43.5,24.850000000000023,29.450000000000045,25.850000000000023,24.750000000000057,1139.8,25.750000000000057,433.2,1248.7,603.5,178.9,598.2,22.05000000000001,1.919999997862062,-67.03,21629.6054669736,0.0,678.6314632174127,67748732.78178029,1021322.5402027866,-7.594250371157207,0.7846965290915879,20
112,0.7530000000000002,36.300000000000004,24.450000000000045,7.300000000000001,9.700000000000001,1483.0,365.0,69.2,24.450000000000045,30.250000000000057,25.150000000000034,23.450000000000045,316.5,24.150000000000034,210.3,561.7,353.1,57.2,219.10000000000002,20.55000000000001,8.109999991578581,-61.690000000000005,47186.4691817196,1.4551915228366852e-11,222.66262674053488,22299395.149258826,181740.14267236416,-26.928843316669532,0.37009213580114914,20
113,0.6150000000000001,63.7,23.55000000000001,8.0,13.0,1744.7,365.0,137.6,24.650000000000034,29.950000000000045,24.850000000000023,21.450000000000045,146.8,21.750000000000057,295.6,816.7,614.1,22.5,108.9,16.950000000000045,-15.469999986807824,-62.54999999999999,72907.20735262988,1.4551915228366852e-11,1017.7120217091067,101846725.83566563,729845.7556562112,-276.34206421456764,0.2883190392080481,3
114,0.601,45.8,26.450000000000045,4.5,7.4,1433.6000000000001,365.0,101.7,27.450000000000045,30.250000000000057,27.750000000000057,25.150000000000034,154.9,25.250000000000057,206.60000000000005,566.3000000000001,391.9,46.0,151.5,22.85000000000002,18.03499998421439,-67.06933333333332,11614.52897848608,294.7592098985689,1.22192862700502,121053.68643288608,4208.351711380067,-17.573703959245424,0.21414999529687923,55
115,0.6920000000000001,24.5,13.850000000000023,7.800000000000001,11.300000000000002,3156.3000000000006,365.0,130.1,12.950000000000045,19.850000000000023,15.450000000000045,12.250000000000057,880.2000000000002,14.750000000000057,369.90000000000003,966.9000000000001,673.2,137.0,573.1,8.550000000000011,19.553999985850503,-155.321,37866.45240231283,0.0,119.2033778822814,11886722.333067913,164728.24522160247,-11.786833935552739,0.6588092810627892,63
116,0.6920000000000001,24.5,13.850000000000023,7.800000000000001,11.3,3156.3,365.0,130.1,12.950000000000045,19.850000000000023,15.450000000000045,12.250000000000057,880.1999999999999,14.750000000000057,369.90000000000003,966.9000000000001,673.2,137.0,573.1,8.550000000000011,19.553999985850503,-155.32000000000002,37866.452402312825,7.275957614183426e-12,877.5925255496294,88703882.06639883,4583837.615974413,-8.63828950696253,1.583122742751686,63
119,0.462,78.10000000000001,22.350000000000023,13.5,29.1,328.40000000000003,52.0,572.3000000000001,28.850000000000023,35.85000000000002,28.850000000000023,14.450000000000045,20.0,16.850000000000023,69.60000000000001,178.20000000000002,178.20000000000002,4.0,16.5,6.750000000000057,-22.282999985873136,133.251,3405.66934728721,4.547473508864641e-13,1.591008516685524,160072.50993787704,2126.7832408627037,-4.1189164917790215,0.2292900829784027,14
121,0.458,81.2,16.55000000000001,11.200000000000001,24.400000000000002,970.2,269.0,454.20000000000005,11.150000000000034,30.750000000000053,22.55000000000001,11.150000000000034,533.6,22.450000000000045,195.60000000000002,533.6,55.6,13.8,42.400000000000006,6.350000000000023,-32.309999989262366,116.192,71075.1832519162,1.4551915228366852e-11,1048.0976666050851,104638314.62906758,500312.57709476474,-21.24269092244977,0.20792441065118106,52
122,0.639,65.0,26.850000000000023,7.8,12.200000000000001,1376.8000000000002,329.0,125.4,25.650000000000034,33.05000000000001,28.05000000000001,25.05000000000001,548.1,27.650000000000034,267.90000000000003,678.5,342.20000000000005,36.6,124.3,20.850000000000023,8.15899999153532,80.456,6464.459088291429,0.0,25.277413316599844,2530769.602656116,58177.03139169675,-6.809459248238213,0.5426577933527488,26
